time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1164.35,7.942857,7.864857732421875,7.942857,8.020856267578125,0.0,0.649993896484375,7.633959960937501,7.493041992187501,141,171
1164.36,7.942857,7.864857732421875,7.942857,8.020856267578125,0.0,0.649993896484375,7.633959960937501,7.652929687500001,141,171
1164.37,7.942857,7.8672564140625,7.942857,8.018457585937501,0.0,0.6300048828125,7.766748046875001,7.652929687500001,19,171
1164.38,7.942857,7.870856267578125,7.942857,8.014857732421875,0.0,0.600006103515625,7.766748046875001,7.907666015625002,19,171
1164.39,8.271429,8.199428267578124,8.271429,8.343429732421875,0.0,0.480010986328125,7.929345703125001,7.907666015625002,19,171
1164.41,8.271429,8.213827681640625,8.271429,8.329030318359374,0.0,0.480010986328125,8.09736328125,8.20576171875,19,171
1164.42,8.271429,8.221027388671875,8.271429,8.321830611328124,0.0,0.420013427734375,8.09736328125,8.395458984375,19,-29
1164.44,8.271429,8.2258284140625,8.271429,8.3170295859375,0.0,0.3800048828125,8.297900390625001,8.395458984375,19,-29
1164.44,8.571429,8.5258284140625,8.571429,8.6170295859375,0.0,0.3800048828125,8.297900390625001,8.392749023437501,19,-29
1164.46,8.571429,8.53422929296875,8.571429,8.60862870703125,0.0,0.30999755859375,8.539086914062501,8.392749023437501,19,-29
1164.47,8.571429,8.542626509765626,8.571429,8.600231490234375,0.0,0.240020751953125,8.74775390625,8.549926757812502,19,-29
1164.48,8.571429,8.549826216796875,8.571429,8.593031783203125,0.0,0.180023193359375,8.74775390625,8.658325195312502,19,-29
1164.49,8.842857,8.821254216796875,8.842857,8.864459783203126,0.0,0.180023193359375,8.972680664062501,8.658325195312502,19,-29
1164.51,8.842857,8.844054509765625,8.842857,8.841659490234376,0.0,-0.009979248046875,8.972680664062501,8.829052734375,19,-29
1164.52,8.842857,8.854857732421875,8.842857,8.830856267578126,0.0,-0.100006103515625,9.1271484375,8.829052734375,19,-29
1164.53,8.842857,8.854857732421875,8.842857,8.830856267578126,0.0,-0.100006103515625,9.1271484375,9.203027343750001,19,-29
1164.54,9.085714,9.10731312109375,9.085714,9.06411487890625,0.0,-0.17999267578125,9.433374023437501,9.522802734375002,-230,-29
1164.55,9.085714,9.116911509765625,9.085714,9.054516490234374,0.0,-0.259979248046875,9.487573242187501,9.522802734375002,-230,-29
1164.57,9.085714,9.116911509765625,9.085714,9.054516490234374,0.0,-0.259979248046875,9.487573242187501,9.609521484375001,-230,-29
1164.58,9.085714,9.1301134140625,9.085714,9.0413145859375,0.0,-0.3699951171875,9.7368896484375,9.609521484375001,-230,-29
1164.59,9.3,9.35159912109375,9.3,9.248400878906251,0.0,-0.42999267578125,9.7368896484375,9.945556640625002,-230,-334
1164.6,9.3,9.35159912109375,9.3,9.248400878906251,0.0,-0.42999267578125,9.986206054687502,9.945556640625002,-230,-334
